student_id,source_dataset,cognitive_rating,coding_technical_rating,experiential_exposure,communication_soft_skills,self_learning_capability,team_collaboration,track_technical,target_role,canonical_domain
PS2_2605,PS2_Benchmark,4.0,8.0,7.199999999999999,1.1,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2606,PS2_Benchmark,9.0,5.0,6.0,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2607,PS2_Benchmark,4.0,5.0,4.8,1.1,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2608,PS2_Benchmark,1.0,6.0,2.4,4.4,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2609,PS2_Benchmark,1.0,8.0,6.0,4.4,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2610,PS2_Benchmark,7.0,5.0,0.0,8.8,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2611,PS2_Benchmark,4.0,7.0,1.2,4.4,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2612,PS2_Benchmark,9.0,7.0,0.0,3.3000000000000003,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2613,PS2_Benchmark,6.0,7.0,1.2,3.3000000000000003,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2614,PS2_Benchmark,3.0,5.0,1.2,1.1,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2615,PS2_Benchmark,5.0,2.0,3.2,3.3000000000000003,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2616,PS2_Benchmark,4.0,9.0,8.0,9.9,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2617,PS2_Benchmark,4.0,1.0,1.2,3.3000000000000003,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2618,PS2_Benchmark,4.0,4.0,6.8,3.3000000000000003,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2619,PS2_Benchmark,8.0,4.0,7.199999999999999,8.8,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2620,PS2_Benchmark,3.0,2.0,8.0,1.1,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2621,PS2_Benchmark,5.0,2.0,9.2,2.2,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2622,PS2_Benchmark,9.0,2.0,3.5999999999999996,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2623,PS2_Benchmark,2.0,7.0,0.0,5.5,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2624,PS2_Benchmark,3.0,8.0,1.2,8.8,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2625,PS2_Benchmark,4.0,9.0,3.5999999999999996,9.9,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2626,PS2_Benchmark,6.0,7.0,5.6,5.5,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2627,PS2_Benchmark,7.0,2.0,7.199999999999999,9.9,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2628,PS2_Benchmark,5.0,3.0,3.5999999999999996,3.3000000000000003,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2629,PS2_Benchmark,1.0,2.0,6.0,4.4,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2630,PS2_Benchmark,4.0,5.0,6.0,2.2,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2631,PS2_Benchmark,1.0,2.0,4.4,2.2,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2632,PS2_Benchmark,5.0,8.0,6.0,1.1,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2633,PS2_Benchmark,5.0,2.0,6.8,8.8,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2634,PS2_Benchmark,5.0,3.0,3.2,2.2,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2635,PS2_Benchmark,9.0,5.0,1.2,9.9,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2636,PS2_Benchmark,3.0,8.0,1.2,7.700000000000001,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2637,PS2_Benchmark,4.0,9.0,8.0,5.5,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2638,PS2_Benchmark,8.0,7.0,2.4,1.1,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2639,PS2_Benchmark,2.0,9.0,6.8,1.1,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2640,PS2_Benchmark,3.0,1.0,1.2,1.1,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2641,PS2_Benchmark,7.0,6.0,2.0,9.9,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2642,PS2_Benchmark,4.0,3.0,6.0,7.700000000000001,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2643,PS2_Benchmark,1.0,3.0,2.4,9.9,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2644,PS2_Benchmark,8.0,8.0,9.2,5.5,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2645,PS2_Benchmark,1.0,9.0,3.2,7.700000000000001,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2646,PS2_Benchmark,9.0,2.0,0.0,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2647,PS2_Benchmark,3.0,3.0,2.4,9.9,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2648,PS2_Benchmark,5.0,5.0,6.8,6.6000000000000005,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2649,PS2_Benchmark,9.0,6.0,7.199999999999999,3.3000000000000003,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2650,PS2_Benchmark,7.0,1.0,2.4,6.6000000000000005,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2651,PS2_Benchmark,7.0,2.0,4.8,5.5,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2652,PS2_Benchmark,6.0,8.0,3.5999999999999996,7.700000000000001,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2653,PS2_Benchmark,6.0,8.0,3.5999999999999996,4.4,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2654,PS2_Benchmark,1.0,2.0,2.4,7.700000000000001,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2655,PS2_Benchmark,9.0,2.0,2.4,5.5,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2656,PS2_Benchmark,6.0,9.0,4.8,7.700000000000001,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2657,PS2_Benchmark,8.0,3.0,7.199999999999999,6.6000000000000005,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2658,PS2_Benchmark,5.0,8.0,3.2,1.1,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2659,PS2_Benchmark,9.0,7.0,3.5999999999999996,7.700000000000001,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2660,PS2_Benchmark,1.0,6.0,2.4,6.6000000000000005,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2661,PS2_Benchmark,1.0,5.0,8.0,6.6000000000000005,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2662,PS2_Benchmark,6.0,4.0,3.5999999999999996,2.2,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2663,PS2_Benchmark,4.0,2.0,7.199999999999999,3.3000000000000003,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2664,PS2_Benchmark,2.0,4.0,5.6,2.2,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2665,PS2_Benchmark,4.0,5.0,2.4,1.1,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2666,PS2_Benchmark,8.0,8.0,1.2,8.8,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2667,PS2_Benchmark,1.0,2.0,8.0,3.3000000000000003,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2668,PS2_Benchmark,5.0,3.0,0.0,4.4,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2669,PS2_Benchmark,7.0,9.0,1.2,7.700000000000001,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2670,PS2_Benchmark,7.0,6.0,9.2,5.5,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2671,PS2_Benchmark,1.0,4.0,3.2,6.6000000000000005,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2672,PS2_Benchmark,1.0,5.0,5.6,6.6000000000000005,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2673,PS2_Benchmark,8.0,3.0,6.8,1.1,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2674,PS2_Benchmark,9.0,1.0,7.199999999999999,2.2,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2675,PS2_Benchmark,1.0,7.0,5.6,8.8,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2676,PS2_Benchmark,3.0,3.0,4.4,7.700000000000001,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2677,PS2_Benchmark,6.0,3.0,9.2,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2678,PS2_Benchmark,7.0,8.0,8.0,7.700000000000001,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2679,PS2_Benchmark,2.0,4.0,3.2,2.2,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2680,PS2_Benchmark,5.0,8.0,8.0,6.6000000000000005,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2681,PS2_Benchmark,9.0,6.0,3.2,3.3000000000000003,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2682,PS2_Benchmark,6.0,8.0,2.0,4.4,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2683,PS2_Benchmark,4.0,5.0,2.0,8.8,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2684,PS2_Benchmark,5.0,6.0,2.4,3.3000000000000003,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2685,PS2_Benchmark,8.0,2.0,6.0,2.2,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2686,PS2_Benchmark,6.0,3.0,2.4,4.4,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2687,PS2_Benchmark,4.0,3.0,0.0,5.5,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2688,PS2_Benchmark,8.0,4.0,3.2,7.700000000000001,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2689,PS2_Benchmark,1.0,5.0,6.0,2.2,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2690,PS2_Benchmark,3.0,1.0,1.2,8.8,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2691,PS2_Benchmark,2.0,7.0,7.199999999999999,4.4,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2692,PS2_Benchmark,7.0,6.0,8.0,7.700000000000001,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2693,PS2_Benchmark,4.0,5.0,6.8,8.8,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2694,PS2_Benchmark,6.0,3.0,2.4,2.2,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2695,PS2_Benchmark,8.0,2.0,3.2,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2696,PS2_Benchmark,2.0,8.0,1.2,8.8,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2697,PS2_Benchmark,9.0,1.0,4.4,8.8,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2698,PS2_Benchmark,3.0,5.0,4.8,6.6000000000000005,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2699,PS2_Benchmark,4.0,2.0,7.199999999999999,1.1,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2700,PS2_Benchmark,1.0,7.0,4.4,1.1,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2701,PS2_Benchmark,8.0,7.0,1.2,4.4,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2702,PS2_Benchmark,5.0,7.0,5.6,7.700000000000001,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2703,PS2_Benchmark,1.0,1.0,3.5999999999999996,1.1,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2704,PS2_Benchmark,4.0,5.0,8.0,5.5,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2705,PS2_Benchmark,6.0,5.0,6.8,3.3000000000000003,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2706,PS2_Benchmark,8.0,7.0,0.0,2.2,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2707,PS2_Benchmark,3.0,4.0,3.5999999999999996,2.2,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2708,PS2_Benchmark,1.0,4.0,4.8,7.700000000000001,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2709,PS2_Benchmark,1.0,7.0,1.2,8.8,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2710,PS2_Benchmark,9.0,1.0,4.8,3.3000000000000003,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2711,PS2_Benchmark,8.0,1.0,4.8,7.700000000000001,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2712,PS2_Benchmark,8.0,9.0,1.2,4.4,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2713,PS2_Benchmark,1.0,7.0,4.8,5.5,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2714,PS2_Benchmark,3.0,4.0,2.4,3.3000000000000003,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2715,PS2_Benchmark,8.0,5.0,8.0,4.4,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2716,PS2_Benchmark,5.0,1.0,0.0,4.4,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2717,PS2_Benchmark,8.0,8.0,4.8,9.9,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2718,PS2_Benchmark,1.0,1.0,4.4,6.6000000000000005,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2719,PS2_Benchmark,8.0,1.0,3.5999999999999996,8.8,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2720,PS2_Benchmark,9.0,5.0,0.0,4.4,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2721,PS2_Benchmark,7.0,2.0,8.0,3.3000000000000003,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2722,PS2_Benchmark,5.0,2.0,0.0,3.3000000000000003,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2723,PS2_Benchmark,8.0,3.0,0.0,7.700000000000001,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2724,PS2_Benchmark,3.0,7.0,2.4,5.5,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2725,PS2_Benchmark,9.0,1.0,0.0,3.3000000000000003,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2726,PS2_Benchmark,3.0,3.0,9.2,1.1,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2727,PS2_Benchmark,6.0,7.0,4.8,4.4,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2728,PS2_Benchmark,3.0,7.0,3.2,6.6000000000000005,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2729,PS2_Benchmark,9.0,7.0,5.6,7.700000000000001,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2730,PS2_Benchmark,4.0,9.0,4.4,8.8,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2731,PS2_Benchmark,4.0,8.0,3.5999999999999996,1.1,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2732,PS2_Benchmark,5.0,2.0,7.199999999999999,5.5,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2733,PS2_Benchmark,8.0,2.0,6.0,6.6000000000000005,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2734,PS2_Benchmark,1.0,6.0,0.0,7.700000000000001,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2735,PS2_Benchmark,3.0,5.0,0.0,7.700000000000001,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2736,PS2_Benchmark,6.0,7.0,3.5999999999999996,3.3000000000000003,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2737,PS2_Benchmark,8.0,6.0,5.6,7.700000000000001,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2738,PS2_Benchmark,4.0,9.0,2.4,7.700000000000001,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2739,PS2_Benchmark,4.0,3.0,9.2,1.1,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2740,PS2_Benchmark,9.0,7.0,5.6,9.9,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2741,PS2_Benchmark,4.0,4.0,5.6,9.9,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2742,PS2_Benchmark,2.0,7.0,6.0,2.2,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2743,PS2_Benchmark,6.0,2.0,0.0,4.4,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2744,PS2_Benchmark,5.0,3.0,7.199999999999999,4.4,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2745,PS2_Benchmark,7.0,9.0,4.4,1.1,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2746,PS2_Benchmark,1.0,1.0,0.0,8.8,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2747,PS2_Benchmark,7.0,3.0,3.5999999999999996,7.700000000000001,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2748,PS2_Benchmark,3.0,8.0,3.5999999999999996,9.9,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2749,PS2_Benchmark,3.0,8.0,3.2,3.3000000000000003,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2750,PS2_Benchmark,4.0,5.0,5.6,9.9,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2751,PS2_Benchmark,3.0,2.0,7.199999999999999,8.8,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2752,PS2_Benchmark,2.0,9.0,4.4,8.8,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2753,PS2_Benchmark,2.0,7.0,2.4,8.8,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2754,PS2_Benchmark,6.0,1.0,4.8,2.2,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2755,PS2_Benchmark,4.0,5.0,7.199999999999999,9.9,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2756,PS2_Benchmark,2.0,1.0,3.2,1.1,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2757,PS2_Benchmark,7.0,3.0,2.4,1.1,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2758,PS2_Benchmark,7.0,6.0,6.8,2.2,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2759,PS2_Benchmark,4.0,4.0,1.2,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2760,PS2_Benchmark,2.0,4.0,5.6,7.700000000000001,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2761,PS2_Benchmark,5.0,6.0,3.2,6.6000000000000005,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2762,PS2_Benchmark,1.0,5.0,3.5999999999999996,5.5,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2763,PS2_Benchmark,8.0,4.0,3.2,6.6000000000000005,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2764,PS2_Benchmark,6.0,1.0,7.199999999999999,7.700000000000001,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2765,PS2_Benchmark,9.0,4.0,5.6,8.8,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2766,PS2_Benchmark,4.0,1.0,9.2,1.1,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2767,PS2_Benchmark,2.0,9.0,7.199999999999999,9.9,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2768,PS2_Benchmark,8.0,6.0,4.8,7.700000000000001,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2769,PS2_Benchmark,2.0,7.0,0.0,1.1,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2770,PS2_Benchmark,3.0,3.0,2.4,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2771,PS2_Benchmark,3.0,5.0,9.2,6.6000000000000005,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2772,PS2_Benchmark,6.0,6.0,7.199999999999999,9.9,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2773,PS2_Benchmark,5.0,7.0,5.6,2.2,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2774,PS2_Benchmark,6.0,5.0,0.0,2.2,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2775,PS2_Benchmark,7.0,4.0,9.2,5.5,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2776,PS2_Benchmark,6.0,1.0,7.199999999999999,8.8,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2777,PS2_Benchmark,1.0,6.0,2.0,2.2,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2778,PS2_Benchmark,1.0,2.0,0.0,3.3000000000000003,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2779,PS2_Benchmark,5.0,8.0,9.2,2.2,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2780,PS2_Benchmark,5.0,6.0,6.0,4.4,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2781,PS2_Benchmark,2.0,3.0,2.4,8.8,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2782,PS2_Benchmark,8.0,8.0,8.0,8.8,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2783,PS2_Benchmark,4.0,5.0,0.0,1.1,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2784,PS2_Benchmark,2.0,8.0,2.4,4.4,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2785,PS2_Benchmark,6.0,4.0,4.8,6.6000000000000005,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2786,PS2_Benchmark,3.0,5.0,6.8,5.5,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2787,PS2_Benchmark,2.0,9.0,8.0,3.3000000000000003,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2788,PS2_Benchmark,7.0,4.0,3.5999999999999996,9.9,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2789,PS2_Benchmark,6.0,3.0,4.4,4.4,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2790,PS2_Benchmark,7.0,9.0,2.0,6.6000000000000005,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2791,PS2_Benchmark,6.0,5.0,0.0,1.1,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2792,PS2_Benchmark,1.0,5.0,9.2,5.5,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2793,PS2_Benchmark,7.0,1.0,0.0,1.1,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2794,PS2_Benchmark,5.0,2.0,1.2,9.9,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2795,PS2_Benchmark,9.0,3.0,3.5999999999999996,2.2,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2796,PS2_Benchmark,3.0,4.0,4.8,9.9,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2797,PS2_Benchmark,3.0,5.0,8.0,1.1,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2798,PS2_Benchmark,8.0,7.0,1.2,8.8,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2799,PS2_Benchmark,3.0,2.0,2.4,1.1,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2800,PS2_Benchmark,9.0,6.0,6.0,2.2,1,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2801,PS2_Benchmark,5.0,9.0,5.6,5.5,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2802,PS2_Benchmark,2.0,4.0,6.8,7.700000000000001,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2803,PS2_Benchmark,6.0,1.0,5.6,6.6000000000000005,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2804,PS2_Benchmark,8.0,8.0,6.8,3.3000000000000003,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2805,PS2_Benchmark,8.0,3.0,2.0,7.700000000000001,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2806,PS2_Benchmark,2.0,5.0,1.2,6.6000000000000005,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2807,PS2_Benchmark,4.0,7.0,4.4,1.1,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2808,PS2_Benchmark,2.0,1.0,6.0,2.2,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2809,PS2_Benchmark,7.0,9.0,6.8,5.5,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2810,PS2_Benchmark,5.0,9.0,4.8,1.1,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2811,PS2_Benchmark,4.0,9.0,6.8,8.8,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2812,PS2_Benchmark,5.0,5.0,7.199999999999999,2.2,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2813,PS2_Benchmark,9.0,3.0,1.2,2.2,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2814,PS2_Benchmark,6.0,4.0,3.2,1.1,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2815,PS2_Benchmark,3.0,4.0,9.2,6.6000000000000005,0,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2816,PS2_Benchmark,3.0,2.0,0.0,1.1,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2817,PS2_Benchmark,9.0,7.0,2.0,4.4,1,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2818,PS2_Benchmark,6.0,6.0,4.4,1.1,1,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2819,PS2_Benchmark,1.0,4.0,2.4,5.5,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2820,PS2_Benchmark,6.0,6.0,7.199999999999999,2.2,0,0,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2821,PS2_Benchmark,8.0,4.0,4.8,5.5,1,1,0,Network Security Engineer,Cybersecurity & Cloud
PS2_2822,PS2_Benchmark,4.0,1.0,2.0,9.9,0,0,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2823,PS2_Benchmark,9.0,8.0,8.0,1.1,0,1,1,Network Security Engineer,Cybersecurity & Cloud
PS2_2824,PS2_Benchmark,9.0,5.0,5.6,8.8,0,1,1,Network Security Engineer,Cybersecurity & Cloud
