Student_ID,Gender,Education_Level,Degree,Specialisation,Graduation_Year,Technical_Skills,Soft_Skills,Skill_Proficiencies,Projects,Certifications,Assessment_Score,Career_Interest
STU_228,Male,Undergraduate,B.Tech,Information Technology,2027,"Linux, SQL","Adaptability, Time Management","Linux:0.42, SQL:0.50, Adaptability:0.45, Time Management:0.48",None,None,5.36,BI Developer
STU_229,Male,Postgraduate,B.Tech,Artificial Intelligence,2026,"Machine Learning, Python, SQL","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Communication:0.86, Problem Solving:0.94, Teamwork:0.95",Advanced Capstone Portfolio,Professional Industry Certification,8.87,AI Engineer
STU_230,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Python","Adaptability, Time Management","HTML:0.43, Python:0.53, Adaptability:0.41, Time Management:0.49",None,None,6.16,Backend Developer
STU_231,Male,Undergraduate,B.Tech,Information Technology,2027,"Linux, Python, React, SQL",Problem Solving,"Linux:0.82, Python:0.83, React:0.69, SQL:0.69, Problem Solving:0.61",None,None,7.67,Full-Stack Developer
STU_232,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, SQL","Adaptability, Time Management","HTML:0.43, SQL:0.43, Adaptability:0.39, Time Management:0.45",None,None,4.74,Cloud DevOps Engineer
STU_233,Male,Undergraduate,BBA,Business Analytics,2027,"Business Analytics, SQL",Communication,"Business Analytics:0.75, SQL:0.77, Communication:0.68",None,Industry Foundation Certificate,6.82,Business Analyst
STU_234,Female,Undergraduate,B.Sc,Business Analytics,2027,"Business Analytics, Excel","Communication, Teamwork","Business Analytics:0.81, Excel:0.76, Communication:0.68, Teamwork:0.71",Applied Coursework Project,None,6.77,BI Developer
STU_235,Male,Undergraduate,B.Sc,Business Analytics,2027,"Data Warehousing, Excel, SQL","Communication, Teamwork","Data Warehousing:0.72, Excel:0.70, SQL:0.74, Communication:0.68, Teamwork:0.71",Applied Coursework Project,None,7.4,BI Developer
STU_236,Male,Undergraduate,B.Sc,Data Analytics,2027,SQL,"Adaptability, Time Management","SQL:0.54, Adaptability:0.47, Time Management:0.43",None,None,5.35,Data Analyst
STU_237,Male,Undergraduate,B.Tech,Computer Science,2027,"Python, SQL",Problem Solving,"Python:0.46, SQL:0.47, Problem Solving:0.42",None,None,5.95,AI Engineer
STU_238,Male,Undergraduate,B.Sc,Business Analytics,2027,"Excel, Power BI, SQL","Communication, Problem Solving, Teamwork","Excel:0.80, Power BI:0.79, SQL:0.73, Communication:0.62, Problem Solving:0.66, Teamwork:0.73",Applied Coursework Project,Industry Foundation Certificate,7.12,BI Developer
STU_239,Female,Undergraduate,B.Sc,Business Analytics,2027,"Business Analytics, Excel, Power BI","Communication, Problem Solving, Teamwork","Business Analytics:0.66, Excel:0.75, Power BI:0.69, Communication:0.70, Problem Solving:0.66, Teamwork:0.66",None,None,6.76,BI Developer
STU_240,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, SQL:0.98, Statistics:0.98, Communication:0.95, Problem Solving:0.93, Teamwork:0.94",Advanced Capstone Portfolio,Professional Industry Certification,9.25,Data Scientist
STU_241,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, SQL:0.98, Statistics:0.98, Communication:0.85, Problem Solving:0.87, Teamwork:0.83",Advanced Capstone Portfolio,Professional Industry Certification,8.72,Data Scientist
STU_242,Male,Undergraduate,B.Sc,Business Analytics,2027,"Excel, Power BI","Communication, Problem Solving, Teamwork","Excel:0.74, Power BI:0.79, Communication:0.70, Problem Solving:0.65, Teamwork:0.65",Applied Coursework Project,Industry Foundation Certificate,6.84,BI Developer
STU_243,Male,Undergraduate,B.Tech,Computer Science,2027,Linux,"Adaptability, Time Management","Linux:0.48, Adaptability:0.50, Time Management:0.49",None,None,5.32,AI Engineer
STU_244,Male,Undergraduate,B.Sc,Business Analytics,2027,"Excel, Power BI, Tableau",Communication,"Excel:0.78, Power BI:0.79, Tableau:0.79, Communication:0.66",None,Industry Foundation Certificate,8.23,BI Developer
STU_245,Male,Undergraduate,B.Tech,Computer Science,2027,"HTML, Java, Javascript, Node.js, Python, SQL","Communication, Problem Solving, Teamwork","HTML:0.98, Java:0.98, Javascript:0.92, Node.js:0.98, Python:0.98, SQL:0.98, Communication:0.86, Problem Solving:0.88, Teamwork:0.87",Advanced Capstone Portfolio,Professional Industry Certification,9.3,Full-Stack Developer
STU_246,Female,Undergraduate,B.Tech,Software Engineering,2027,"Javascript, SQL","Communication, Problem Solving, Teamwork","Javascript:0.63, SQL:0.63, Communication:0.64, Problem Solving:0.75, Teamwork:0.68",None,None,6.51,Backend Developer
STU_247,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.93, Problem Solving:0.96, Teamwork:0.91",Advanced Capstone Portfolio,Professional Industry Certification,9.52,Data Scientist
STU_248,Female,Undergraduate,B.Sc,Data Science,2027,"Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Python:0.79, SQL:0.74, Statistics:0.76, Communication:0.62, Problem Solving:0.66, Teamwork:0.65",Applied Coursework Project,Industry Foundation Certificate,6.87,Data Scientist
STU_249,Female,Undergraduate,BBA,Finance,2027,"Excel, Finance",Problem Solving,"Excel:0.59, Finance:0.50, Problem Solving:0.43",None,None,6.33,Financial Analyst
STU_250,Male,Undergraduate,B.Tech,Cloud Computing,2028,"Cloud, Python","Problem Solving, Teamwork","Cloud:0.74, Python:0.73, Problem Solving:0.65, Teamwork:0.74",Applied Coursework Project,Industry Foundation Certificate,7.17,Cloud DevOps Engineer
STU_251,Male,Undergraduate,B.Tech,Artificial Intelligence,2028,"Machine Learning, Python, SQL, Statistics","Adaptability, Time Management","Machine Learning:0.96, Python:0.96, SQL:0.98, Statistics:0.98, Adaptability:0.88, Time Management:0.90",Advanced Capstone Portfolio,Professional Industry Certification,8.81,AI Engineer
STU_252,Male,Undergraduate,B.Des,User Experience Design,2028,"HTML, Wireframing","Adaptability, Time Management","HTML:0.44, Wireframing:0.42, Adaptability:0.42, Time Management:0.43",None,None,4.85,UI/UX Designer
STU_253,Female,Undergraduate,B.Sc,Business Analytics,2028,"Excel, Power BI, SQL","Communication, Problem Solving, Teamwork","Excel:0.69, Power BI:0.71, SQL:0.66, Communication:0.62, Problem Solving:0.75, Teamwork:0.64",Applied Coursework Project,None,6.73,BI Developer
STU_254,Male,Undergraduate,BBA,Digital Marketing,2028,SEO,"Communication, Teamwork","SEO:0.46, Communication:0.42, Teamwork:0.44",None,None,5.31,Digital Marketing Specialist
STU_255,Male,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Product Strategy:0.93, User Research:0.98, Communication:0.87, Problem Solving:0.89, Teamwork:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.22,Product Manager
STU_256,Male,Undergraduate,BBA,Digital Marketing,2028,"Content Strategy, Digital Marketing, SEO, Social Media Analytics","Adaptability, Time Management","Content Strategy:0.93, Digital Marketing:0.98, SEO:0.98, Social Media Analytics:0.98, Adaptability:0.96, Time Management:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.08,Digital Marketing Specialist
STU_257,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, Prototyping, UI Design, Wireframing","Communication, Problem Solving, Teamwork","CSS:0.98, Figma:0.90, HTML:0.98, Prototyping:0.97, UI Design:0.98, Wireframing:0.98, Communication:0.86, Problem Solving:0.95, Teamwork:0.85",Advanced Capstone Portfolio,Professional Industry Certification,9.63,UI/UX Designer
STU_258,Female,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Communication","Communication, Problem Solving, Teamwork","Agile/Scrum:0.71, Communication:0.72, Communication:0.59, Problem Solving:0.62, Teamwork:0.60",None,None,6.65,Product Manager
STU_259,Female,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Communication, Product Strategy","Communication, Problem Solving, Teamwork","Agile/Scrum:0.83, Communication:0.81, Product Strategy:0.77, Communication:0.71, Problem Solving:0.62, Teamwork:0.69",None,Industry Foundation Certificate,7.34,Product Manager
STU_260,Male,Undergraduate,BBA,Digital Marketing,2028,"SEO, Social Media Analytics",Problem Solving,"SEO:0.56, Social Media Analytics:0.48, Problem Solving:0.42",None,None,6.23,Digital Marketing Specialist
STU_261,Male,Undergraduate,BBA,Marketing Analytics,2028,Marketing Analytics,"Adaptability, Time Management","Marketing Analytics:0.52, Adaptability:0.47, Time Management:0.39",None,None,5.15,Marketing Analyst
STU_262,Male,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Communication, Product Strategy","Communication, Problem Solving, Teamwork","Agile/Scrum:0.75, Communication:0.77, Product Strategy:0.78, Communication:0.74, Problem Solving:0.71, Teamwork:0.64",None,Industry Foundation Certificate,7.54,Product Manager
STU_263,Female,Undergraduate,BBA,Marketing Analytics,2028,"Customer Segmentation, Excel, Marketing Analytics, Python","Adaptability, Time Management","Customer Segmentation:0.68, Excel:0.79, Marketing Analytics:0.80, Python:0.65, Adaptability:0.58, Time Management:0.59",Applied Coursework Project,None,6.71,Marketing Analyst
STU_264,Male,Undergraduate,B.Tech,Computer Science,2028,"Database Management, HTML, SQL",Problem Solving,"Database Management:0.75, HTML:0.81, SQL:0.78, Problem Solving:0.68",Applied Coursework Project,None,7.99,Database Administrator
STU_265,Female,Undergraduate,B.Des,User Experience Design,2027,"HTML, Wireframing","Problem Solving, Teamwork","HTML:0.68, Wireframing:0.66, Problem Solving:0.61, Teamwork:0.64",Applied Coursework Project,None,6.73,UI/UX Designer
STU_266,Female,Undergraduate,B.Des,User Experience Design,2027,"CSS, Figma, HTML, Prototyping, UI Design, Wireframing","Problem Solving, Teamwork","CSS:0.98, Figma:0.92, HTML:0.98, Prototyping:0.98, UI Design:0.98, Wireframing:0.96, Problem Solving:0.96, Teamwork:0.97",Advanced Capstone Portfolio,Professional Industry Certification,9.65,UI/UX Designer
STU_267,Male,Undergraduate,B.Des,User Experience Design,2027,"UI Design, Wireframing","Adaptability, Time Management","UI Design:0.81, Wireframing:0.80, Adaptability:0.63, Time Management:0.72",Applied Coursework Project,None,7.83,UI/UX Designer
STU_268,Male,Undergraduate,B.Des,User Experience Design,2027,"CSS, UI Design, Wireframing","Adaptability, Time Management","CSS:0.80, UI Design:0.88, Wireframing:0.73, Adaptability:0.73, Time Management:0.68",None,Industry Foundation Certificate,7.33,UI/UX Designer
STU_269,Male,Undergraduate,BBA,Marketing Analytics,2027,"Customer Segmentation, Excel, Marketing Analytics","Adaptability, Time Management","Customer Segmentation:0.80, Excel:0.76, Marketing Analytics:0.76, Adaptability:0.70, Time Management:0.71",Applied Coursework Project,None,8.18,Marketing Analyst
STU_270,Male,Undergraduate,BBA,Digital Marketing,2027,"Digital Marketing, SEO, Social Media Analytics","Adaptability, Time Management","Digital Marketing:0.70, SEO:0.75, Social Media Analytics:0.75, Adaptability:0.70, Time Management:0.62",Applied Coursework Project,None,6.63,Digital Marketing Specialist
STU_271,Female,Undergraduate,B.Des,User Experience Design,2027,"CSS, HTML, UI Design, Wireframing",Problem Solving,"CSS:0.98, HTML:0.98, UI Design:0.98, Wireframing:0.98, Problem Solving:0.83",Advanced Capstone Portfolio,Professional Industry Certification,8.77,UI/UX Designer
STU_272,Female,Undergraduate,B.Des,User Experience Design,2027,"CSS, UI Design","Problem Solving, Teamwork","CSS:0.89, UI Design:0.86, Problem Solving:0.71, Teamwork:0.72",None,Industry Foundation Certificate,7.51,UI/UX Designer
STU_273,Male,Undergraduate,BBA,Marketing Analytics,2027,"Customer Segmentation, Excel, Python","Adaptability, Time Management","Customer Segmentation:0.89, Excel:0.86, Python:0.84, Adaptability:0.69, Time Management:0.66",Applied Coursework Project,Industry Foundation Certificate,7.46,Marketing Analyst
STU_274,Male,Undergraduate,BBA,Digital Marketing,2027,"Digital Marketing, SEO, Social Media Analytics","Adaptability, Time Management","Digital Marketing:0.93, SEO:0.94, Social Media Analytics:0.98, Adaptability:0.93, Time Management:0.94",Advanced Capstone Portfolio,Professional Industry Certification,8.5,Digital Marketing Specialist
STU_275,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.97, Communication:0.98, Product Strategy:0.98, User Research:0.98, Communication:0.83, Problem Solving:0.91, Teamwork:0.82",Advanced Capstone Portfolio,Professional Industry Certification,8.98,Product Manager
STU_276,Female,Undergraduate,B.Des,User Experience Design,2027,"CSS, HTML, UI Design, Wireframing","Communication, Problem Solving, Teamwork","CSS:0.98, HTML:0.98, UI Design:0.98, Wireframing:0.98, Communication:0.92, Problem Solving:0.96, Teamwork:0.96",Advanced Capstone Portfolio,Professional Industry Certification,9.06,UI/UX Designer
STU_277,Male,Undergraduate,BBA,Marketing Analytics,2027,"Customer Segmentation, Marketing Analytics, Python",Problem Solving,"Customer Segmentation:0.98, Marketing Analytics:0.96, Python:0.94, Problem Solving:0.88",Advanced Capstone Portfolio,Professional Industry Certification,8.69,Marketing Analyst
STU_278,Male,Undergraduate,BBA,Digital Marketing,2027,"Content Strategy, Digital Marketing, SEO, Social Media Analytics",Problem Solving,"Content Strategy:0.91, Digital Marketing:0.98, SEO:0.98, Social Media Analytics:0.96, Problem Solving:0.93",Advanced Capstone Portfolio,Professional Industry Certification,8.65,Digital Marketing Specialist
STU_279,Male,Undergraduate,BBA,Marketing Analytics,2027,"Customer Segmentation, Excel",Problem Solving,"Customer Segmentation:0.83, Excel:0.67, Problem Solving:0.62",None,None,8.12,Marketing Analyst
STU_280,Male,Undergraduate,BBA,Digital Marketing,2027,"Digital Marketing, SEO, Social Media Analytics",Problem Solving,"Digital Marketing:0.82, SEO:0.71, Social Media Analytics:0.68, Problem Solving:0.72",Applied Coursework Project,Industry Foundation Certificate,6.9,Digital Marketing Specialist
STU_281,Male,Undergraduate,B.Des,User Experience Design,2027,"CSS, HTML, Prototyping, UI Design, Wireframing","Problem Solving, Teamwork","CSS:0.98, HTML:0.97, Prototyping:0.95, UI Design:0.98, Wireframing:0.95, Problem Solving:0.88, Teamwork:0.89",Advanced Capstone Portfolio,Professional Industry Certification,9.62,UI/UX Designer
STU_282,Male,Undergraduate,B.Des,User Experience Design,2027,"Figma, HTML, Prototyping, UI Design, Wireframing","Problem Solving, Teamwork","Figma:0.98, HTML:0.95, Prototyping:0.93, UI Design:0.98, Wireframing:0.98, Problem Solving:0.86, Teamwork:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.56,UI/UX Designer
STU_283,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, Roadmapping, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Communication:0.98, Roadmapping:0.98, User Research:0.98, Communication:0.91, Problem Solving:0.96, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,9.35,Product Manager
STU_284,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Communication:0.98, Product Strategy:0.96, User Research:0.98, Communication:0.90, Problem Solving:0.85, Teamwork:0.82",Advanced Capstone Portfolio,Professional Industry Certification,9.04,Product Manager
STU_285,Male,Undergraduate,BBA,Marketing Analytics,2027,"Excel, Python",Teamwork,"Excel:0.67, Python:0.67, Teamwork:0.60",Applied Coursework Project,None,7.65,Marketing Analyst
STU_286,Male,Undergraduate,BBA,Digital Marketing,2027,"Digital Marketing, SEO, Social Media Analytics",Teamwork,"Digital Marketing:0.86, SEO:0.85, Social Media Analytics:0.84, Teamwork:0.68",Applied Coursework Project,Industry Foundation Certificate,6.63,Digital Marketing Specialist
STU_287,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Product Strategy:0.98, User Research:0.96, Communication:0.93, Problem Solving:0.88, Teamwork:0.87",Advanced Capstone Portfolio,Professional Industry Certification,8.56,Product Manager
STU_288,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, Roadmapping, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Communication:0.98, Roadmapping:0.94, User Research:0.98, Communication:0.93, Problem Solving:0.85, Teamwork:0.85",Advanced Capstone Portfolio,Professional Industry Certification,9.51,Product Manager
STU_289,Male,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.82, Product Strategy:0.78, User Research:0.71, Communication:0.64, Problem Solving:0.74, Teamwork:0.68",Applied Coursework Project,None,8.35,Product Manager
STU_290,Male,Undergraduate,BBA,Product Management,2027,"Communication, Product Strategy, Roadmapping, User Research","Communication, Problem Solving, Teamwork","Communication:0.86, Product Strategy:0.88, Roadmapping:0.75, User Research:0.73, Communication:0.70, Problem Solving:0.72, Teamwork:0.71",None,Industry Foundation Certificate,8.32,Product Manager
STU_291,Female,Undergraduate,B.Tech,Computer Science,2028,Python,"Communication, Problem Solving, Teamwork","Python:0.42, Communication:0.45, Problem Solving:0.48, Teamwork:0.39",None,None,4.85,AI Engineer
STU_292,Female,Undergraduate,B.Sc,Data Analytics,2028,Excel,"Adaptability, Time Management","Excel:0.51, Adaptability:0.44, Time Management:0.47",None,None,4.71,Data Analyst
STU_293,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, SQL:0.98, Statistics:0.96, Communication:0.87, Problem Solving:0.84, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,8.62,Data Scientist
STU_294,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, Statistics:0.98, Communication:0.84, Problem Solving:0.83, Teamwork:0.88",Advanced Capstone Portfolio,Professional Industry Certification,8.84,Data Scientist
STU_295,Male,Undergraduate,B.Sc,Business Analytics,2028,"Business Analytics, SQL","Communication, Problem Solving, Teamwork","Business Analytics:0.80, SQL:0.77, Communication:0.61, Problem Solving:0.65, Teamwork:0.66",None,Industry Foundation Certificate,7.29,BI Developer
STU_296,Male,Undergraduate,B.Sc,Business Analytics,2028,"Business Analytics, Excel, Power BI","Communication, Problem Solving, Teamwork","Business Analytics:0.76, Excel:0.83, Power BI:0.74, Communication:0.68, Problem Solving:0.74, Teamwork:0.76",Applied Coursework Project,None,8.25,BI Developer
STU_297,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.97, SQL:0.98, Statistics:0.98, Communication:0.85, Problem Solving:0.96, Teamwork:0.89",Advanced Capstone Portfolio,Professional Industry Certification,9.76,Data Scientist
STU_298,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.97, Problem Solving:0.86, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,9.69,Data Scientist
STU_299,Male,Undergraduate,B.Sc,Data Analytics,2028,"Excel, SQL, Tableau","Adaptability, Time Management","Excel:0.69, SQL:0.77, Tableau:0.80, Adaptability:0.63, Time Management:0.63",Applied Coursework Project,None,7.81,Data Analyst
STU_300,Male,Undergraduate,B.Tech,Computer Science,2028,"Java, Linux, SQL","Adaptability, Time Management","Java:0.66, Linux:0.73, SQL:0.82, Adaptability:0.68, Time Management:0.61",None,None,7.02,AI Engineer
STU_301,Male,Undergraduate,B.Sc,Data Analytics,2028,"Python, Tableau","Adaptability, Time Management","Python:0.54, Tableau:0.46, Adaptability:0.41, Time Management:0.47",None,None,5.34,Data Analyst
STU_302,Male,Undergraduate,B.Sc,Data Analytics,2028,"Python, SQL","Adaptability, Time Management","Python:0.43, SQL:0.54, Adaptability:0.36, Time Management:0.48",None,None,5.13,Data Analyst
STU_303,Female,Undergraduate,B.Tech,Computer Science,2028,"HTML, Python, SQL","Adaptability, Time Management","HTML:0.70, Python:0.71, SQL:0.73, Adaptability:0.66, Time Management:0.68",Applied Coursework Project,None,7.85,AI Engineer
STU_304,Female,Undergraduate,B.Sc,Data Analytics,2028,"Excel, Power BI, Tableau","Adaptability, Time Management","Excel:0.69, Power BI:0.75, Tableau:0.73, Adaptability:0.74, Time Management:0.70",None,None,8.11,Data Analyst
STU_305,Female,Undergraduate,B.Sc,Data Analytics,2028,"Excel, Python, Tableau",Communication,"Excel:0.76, Python:0.78, Tableau:0.80, Communication:0.74",None,None,8.35,Data Analyst
STU_306,Female,Undergraduate,B.Sc,Business Analytics,2028,"Business Analytics, Excel, SQL, Tableau","Communication, Teamwork","Business Analytics:0.86, Excel:0.77, SQL:0.75, Tableau:0.81, Communication:0.74, Teamwork:0.72",None,Industry Foundation Certificate,8.06,BI Developer
STU_307,Male,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.85, Problem Solving:0.87, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,9.69,Data Scientist
STU_308,Male,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.95, Statistics:0.98, Communication:0.96, Problem Solving:0.85, Teamwork:0.85",Advanced Capstone Portfolio,Professional Industry Certification,9.36,Data Scientist
STU_309,Male,Undergraduate,B.Sc,Business Analytics,2028,"Business Analytics, Power BI, SQL","Communication, Problem Solving, Teamwork","Business Analytics:0.75, Power BI:0.85, SQL:0.78, Communication:0.76, Problem Solving:0.69, Teamwork:0.71",Applied Coursework Project,Industry Foundation Certificate,7.36,BI Developer
STU_310,Male,Undergraduate,B.Sc,Business Analytics,2028,"Data Warehousing, Power BI, SQL","Communication, Problem Solving, Teamwork","Data Warehousing:0.69, Power BI:0.74, SQL:0.88, Communication:0.74, Problem Solving:0.65, Teamwork:0.61",Applied Coursework Project,Industry Foundation Certificate,7.89,BI Developer
STU_311,Male,Undergraduate,B.Sc,Data Analytics,2028,"Excel, Python, SQL","Adaptability, Time Management","Excel:0.67, Python:0.79, SQL:0.73, Adaptability:0.67, Time Management:0.62",Applied Coursework Project,None,7.39,Data Analyst
STU_312,Male,Undergraduate,B.Tech,Computer Science,2028,"Java, Machine Learning, Python",Teamwork,"Java:0.74, Machine Learning:0.64, Python:0.79, Teamwork:0.72",None,Industry Foundation Certificate,6.74,AI Engineer
STU_313,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.89, Problem Solving:0.89, Teamwork:0.89",Advanced Capstone Portfolio,Professional Industry Certification,9.27,Data Scientist
STU_314,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.94, Problem Solving:0.87, Teamwork:0.91",Advanced Capstone Portfolio,Professional Industry Certification,9.63,Data Scientist
STU_315,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.91, Python:0.98, SQL:0.94, Statistics:0.98, Communication:0.96, Problem Solving:0.91, Teamwork:0.92",Advanced Capstone Portfolio,Professional Industry Certification,9.21,Data Scientist
STU_316,Female,Undergraduate,B.Sc,Data Science,2028,"Machine Learning, Python, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, Statistics:0.98, Communication:0.94, Problem Solving:0.87, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,9.4,Data Scientist
STU_317,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design, Wireframing",Problem Solving,"CSS:0.97, HTML:0.98, Prototyping:0.98, UI Design:0.96, Wireframing:0.98, Problem Solving:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.77,UI/UX Designer
STU_318,Male,Undergraduate,B.Des,User Experience Design,2028,"Figma, HTML, Prototyping, UI Design, Wireframing",Problem Solving,"Figma:0.95, HTML:0.98, Prototyping:0.94, UI Design:0.98, Wireframing:0.98, Problem Solving:0.83",Advanced Capstone Portfolio,Professional Industry Certification,9.17,UI/UX Designer
STU_319,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, Prototyping, Wireframing",Problem Solving,"CSS:0.96, Figma:0.97, HTML:0.98, Prototyping:0.86, Wireframing:0.98, Problem Solving:0.93",Advanced Capstone Portfolio,Professional Industry Certification,8.73,UI/UX Designer
STU_320,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design, Wireframing",Problem Solving,"CSS:0.98, HTML:0.98, Prototyping:0.98, UI Design:0.97, Wireframing:0.97, Problem Solving:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.52,UI/UX Designer
STU_321,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design",Problem Solving,"CSS:0.69, UI Design:0.69, Problem Solving:0.72",Applied Coursework Project,None,8.22,UI/UX Designer
STU_322,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design, Wireframing",Problem Solving,"CSS:0.78, UI Design:0.69, Wireframing:0.76, Problem Solving:0.66",None,Industry Foundation Certificate,7.79,UI/UX Designer
STU_323,Male,Undergraduate,BBA,Marketing Analytics,2028,Python,"Adaptability, Time Management","Python:0.43, Adaptability:0.44, Time Management:0.47",None,None,4.96,Marketing Analyst
STU_324,Male,Undergraduate,BBA,Digital Marketing,2028,SEO,"Adaptability, Time Management","SEO:0.52, Adaptability:0.38, Time Management:0.45",None,None,4.65,Digital Marketing Specialist
STU_325,Male,Undergraduate,BBA,Marketing Analytics,2028,"Customer Segmentation, Excel, Marketing Analytics","Adaptability, Time Management","Customer Segmentation:0.83, Excel:0.73, Marketing Analytics:0.78, Adaptability:0.77, Time Management:0.77",Applied Coursework Project,Industry Foundation Certificate,7.49,Marketing Analyst
STU_326,Male,Undergraduate,BBA,Digital Marketing,2028,"Digital Marketing, SEO, Social Media Analytics","Adaptability, Time Management","Digital Marketing:0.73, SEO:0.80, Social Media Analytics:0.71, Adaptability:0.64, Time Management:0.71",None,None,7.75,Digital Marketing Specialist
STU_327,Male,Undergraduate,BBA,Marketing Analytics,2028,"Excel, Python","Adaptability, Time Management","Excel:0.55, Python:0.45, Adaptability:0.48, Time Management:0.46",None,None,5.91,Marketing Analyst
STU_328,Male,Undergraduate,BBA,Digital Marketing,2028,"Digital Marketing, SEO","Adaptability, Time Management","Digital Marketing:0.46, SEO:0.56, Adaptability:0.42, Time Management:0.40",None,None,5.92,Digital Marketing Specialist
STU_329,Female,Undergraduate,BBA,Product Management,2028,"Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Communication:0.81, Product Strategy:0.68, User Research:0.64, Communication:0.74, Problem Solving:0.67, Teamwork:0.62",None,None,7.36,Product Manager
STU_330,Female,Undergraduate,BBA,Product Management,2028,"Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Communication:0.68, Product Strategy:0.76, User Research:0.77, Communication:0.64, Problem Solving:0.73, Teamwork:0.73",Applied Coursework Project,None,7.71,Product Manager
